subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
953958,21,0,114,0,-0.7777777777777778,4,-0.65245736
953958,21,0,115,0,0.3333333333333333,4,-0.8054134
953958,21,0,116,0,0.1111111111111111,3,-0.88820124
953958,21,0,117,1,0.6666666666666666,4,-0.9238235
953958,21,0,118,0,0.8888888888888888,2,-1.0133014
953958,21,0,119,0,-0.6666666666666666,3,-1.0044587
953958,21,0,120,0,0.1111111111111111,4,-0.99961
953958,21,0,121,0,-0.5555555555555556,4,-0.9617806
953958,21,0,122,1,0.4444444444444444,4,-0.91050357
953958,21,0,123,0,0.3333333333333333,4,-0.9378945
953958,21,0,124,0,-0.1111111111111111,5,-0.89392626
953958,21,0,125,1,0.7777777777777778,4,-0.83503544
953958,21,0,126,0,-0.6666666666666666,5,-0.8205896
953958,21,0,127,1,0.8888888888888888,5,-0.8018353
953958,21,0,128,0,-0.6666666666666666,4,-0.8199583
953958,21,0,129,0,0.5555555555555556,3,-0.8423326
953958,21,0,130,0,-0.6666666666666666,6,-0.77078366
953958,21,0,131,0,0.5555555555555556,3,-0.6954972
953958,21,0,132,1,0.1111111111111111,4,-0.52704644
953958,21,0,133,1,-0.3333333333333333,3,-0.4476492
953958,21,0,134,0,-0.1111111111111111,3,-0.48091125
953958,21,0,135,0,0.0,4,-0.4690048
953958,21,0,136,1,0.8888888888888888,4,-0.41074035
954010,22,0,1,0,-0.7777777777777778,1,-1.5277549
954010,22,0,2,0,-0.7777777777777778,6,-1.5082448
954010,22,0,3,0,0.8888888888888888,5,-1.5177057
954010,22,0,4,0,0.3333333333333333,4,-1.4599382
954010,22,0,5,0,-0.3333333333333333,5,-1.3920461
954010,22,0,6,0,0.7777777777777778,5,-1.3290411
954010,22,0,7,0,0.4444444444444444,4,-1.2118305
954010,22,0,8,0,0.0,5,-1.0400488
954010,22,0,9,0,-0.5555555555555556,5,-0.85344756
954010,22,0,10,1,0.5555555555555556,3,-0.6735537
954010,22,0,11,1,0.2222222222222222,5,-0.53101856
954010,22,0,12,1,0.5555555555555556,4,-0.46245882
954010,22,0,13,1,0.1111111111111111,5,-0.41929728
954010,22,0,14,0,0.1111111111111111,3,-0.43607372
954010,22,0,15,1,0.4444444444444444,5,-0.39115477
954010,22,0,16,1,0.8888888888888888,6,-0.3878994
954010,22,0,17,0,-0.7777777777777778,2,-0.40431434
954010,22,0,18,0,-0.5555555555555556,6,-0.40842804
954010,22,0,19,1,0.4444444444444444,6,-0.40310937
954010,22,0,20,0,-0.8888888888888888,6,-0.43399224
954010,22,0,21,0,0.1111111111111111,4,-0.46243218
954010,22,0,22,0,0.6666666666666666,3,-0.46052027
954010,22,0,23,0,-0.2222222222222222,5,-0.34998897
954010,22,0,24,1,-0.4444444444444444,5,-0.21360864
954010,22,0,25,0,-0.6666666666666666,5,-0.18539946
954010,22,0,26,0,-0.1111111111111111,1,-0.1536163
954010,22,0,27,1,-0.1111111111111111,3,-0.060625676
