correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.6811711277228518,0.5935666,0.9605431,0.9476895,0.17481104,0.11939721,-0.95808125,-0.32098153
0.8812716019612572,0.742743,0.9784766,0.95737946,0.17499778,0.23353873,0.06420518,0.08414405
0.42688288722771484,1.0136018,0.9310851,0.94661945,0.22271182,0.15266798,-0.34719872,-0.4126608
0.8484044690941243,0.67365855,0.994228,0.96563625,0.15261137,0.22427861,0.88351125,-0.082391344
0.7122096294510087,0.7369595,0.94330394,0.95268714,0.26161337,0.20719579,-0.92939717,-0.28191888
0.9265412748171369,1.4394027,0.9785147,0.96708095,0.21832582,0.31323853,-0.027306996,0.07263581
0.6331484607346677,0.77871734,0.95461005,0.94321024,0.09735734,0.3951064,0.47373298,0.061516214
0.8782212040832731,1.0562193,0.9944202,0.9745844,0.25110343,0.3087933,0.31913704,-0.35738066
0.8459609356161081,10.178549,0.9926773,0.98783255,0.19856279,5.614075,0.54216206,0.21571456
0.8752793183827668,0.66695595,0.9836498,0.9496973,0.21001798,0.24451973,0.024349649,0.02671936
0.47400932400932405,0.69400775,0.9719422,0.93975234,0.2434516,0.13282458,0.3261113,-0.16940778
0.7320392251426734,0.60226923,0.9486844,0.94016796,0.11973906,0.26707283,-0.3747749,-0.06280187
0.7785547785547786,0.9538632,0.98561156,0.9782296,0.0913616,0.33321652,-0.07647447,-0.28469342
0.5736757495378184,0.72773486,0.9821165,0.94811016,0.12102976,0.17705435,-1.409565,-0.6015011
0.5092958765372559,0.68924934,0.94413364,0.9467003,0.10712742,0.12759769,-0.082664475,-0.21853773
0.9137689896310587,0.74005455,0.9854097,0.97061527,0.20084374,0.21084283,-0.054071907,-0.09540221
0.7990675990675992,0.59637785,0.9641278,0.9568998,0.096838064,0.19632845,-0.6411437,-0.23908876
